album title,song title,song id,year
Live At The BBC. Disk 1,"Till There Was You (Live at the BBC for ""From Us To You Say The Beatles"" / 10th March, 1964)",5402893,1994
First Live Recordings Volume One,"Till There Was You (Live at the BBC for ""From Us To You Say The Beatles"" / 10th March, 1964)",5402893,1979
N/A,"Till There Was You (Live at the BBC for ""From Us To You Say The Beatles"" / 10th March, 1964)",5402893,N/A
The Beatles Bootleg Recordings 1963,"Till There Was You (Live at the BBC for ""Saturday Club"" / 21st December, 1963)",5343718,2013
On Air - Live At The BBC Volume 2,Till There Was You (Live),4696379,2013
N/A,Till There Was You (Live),4696379,N/A
"Live! at the Star-Club in Hamburg, Germany; 1962",To Know Her Is To Love Her (Live in Germany),4817135,1977
N/A,To Know Her Is To Love Her (Live in Germany),4817135,N/A
Live At The BBC. Disk 1,"To Know Her Is to Love Her (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",5373403,1994
N/A,"To Know Her Is to Love Her (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",5373403,N/A
Live At The BBC. Disk 1,To Know Her Is to Love Her (Live at the BBC),210340,1994
N/A,To Know Her Is to Love Her (Live at the BBC),210340,N/A
N/A,"Tommy, Come Forth",5775071,N/A
The U.S. Albums,Tomorrow Never Knows,75225,2014
Anthology Highlights,Tomorrow Never Knows,75225,2011
The Beatles - Spooky Songs,Tomorrow Never Knows,75225,2020
The Beatles (The Original Studio Recordings) Boxset,Tomorrow Never Knows,75225,2009
Tomorrow Never Knows,Tomorrow Never Knows,75225,2012
Revolver (US),Tomorrow Never Knows,75225,1966
Revolver (UK),Tomorrow Never Knows,75225,1966
N/A,Tomorrow Never Knows,75225,N/A
Anthology 2,"Tomorrow Never Knows (Mark 1, Take 1)",5373508,1996
N/A,"Tomorrow Never Knows (Mark 1, Take 1)",5373508,N/A
N/A,Too Bad About Sorrows,4703410,N/A
N/A,Too Much Monkey Business,210292,N/A
N/A,"Too Much Monkey Business (Live at the BBC for ""Pop Go The Beatles"" / 10th September, 1963)",5373372,N/A
Live At The BBC. Disk 1,"Too Much Monkey Business (Live at the BBC for ""Pop Go The Beatles"" / 10th September, 1963)",5373372,1994
The Beatles Bootleg Recordings 1963,"Too Much Monkey Business (Live at the BBC for ""Saturday Club"" / 26th January, 1963)",5343692,2013
"Live! at the Star-Club in Hamburg, Germany; 1962",Twist And Shout (Live in Germany),4817116,1977
N/A,Twist And Shout (Live in Germany),4817116,N/A
N/A,Twist And Shout - Remastered 2009,2863523,N/A
Please Please Me,Twist and Shout,209452,1963
The Early Beatles,Twist and Shout,209452,1965
Anthology 1,Twist and Shout,209452,1995
The Japan Box,Twist and Shout,209452,2014
The Beatles (The Original Studio Recordings) Boxset,Twist and Shout,209452,2009
The U.S. Albums,Twist and Shout,209452,2014
Twist and Shout (EP),Twist and Shout,209452,1963
Introducing... The Beatles,Twist and Shout,209452,1964
Rock 'n' Roll Music,Twist and Shout,209452,1976
N/A,Twist and Shout,209452,N/A
Twist and Shout,Twist and Shout,209452,1964
On Air - Live At The BBC Volume 2,"Twist and Shout (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",4698579,2013
N/A,"Twist and Shout (Live at the BBC for ""Pop Go The Beatles"" / 6th August, 1963)",4698579,N/A
N/A,Twist and Shout [Live at the Hollywood Bowl],5376412,N/A
Live at the Hollywood Bowl,Twist and Shout [Live at the Hollywood Bowl],5376412,2016
The Beatles at the Hollywood Bowl,Twist and Shout [Live at the Hollywood Bowl],5376412,1977
N/A,Twist and shout - reloved version,2115108,N/A
N/A,Two Of Us (Fast Version),5259971,N/A
N/A,Two of Us,123441,N/A
Let It Be,Two of Us,123441,1970
Let It Be... Naked,Two of Us,123441,2003
Got to Get You Into My Life,Two of Us,123441,2020
Anthology 3,Two of Us (Savile Row Sessions),5337424,1996
The U.S. Albums,Victims of Beatlemania (Spoken Word),5093088,2014
Rubber Soul (UK),Wait,71862,1965
N/A,Wait,71862,N/A
Rubber Soul (US),Wait,71862,1965
The Beatles (The Original Studio Recordings) Boxset,Wait,71862,2009
The U.S. Albums,Wait,71862,2014
N/A,Watching Rainbows,359374,N/A
Past Masters * Volume Two,We Can Work It Out,123863,1988
N/A,We Can Work It Out,123863,N/A
The Singles Collection,We Can Work It Out,123863,2019
The U.S. Albums,We Can Work It Out,123863,2014
1,We Can Work It Out,123863,2000
1962-1966 (The Red Album),We Can Work It Out,123863,1973
Yesterday and Today,We Can Work It Out,123863,1966
20 Greatest Hits,We Can Work It Out,123863,1982
Anthology 1,We Were Four Guys...That's All (Interview),3541373,1995
Anthology 1,"Well, the Recording Test...By My Artists (Reading)",5376271,1995
The Beatles (The Original Studio Recordings) Boxset,What Goes On,123822,2009
Rubber Soul (UK),What Goes On,123822,1965
The U.S. Albums,What Goes On,123822,2014
Yesterday and Today,What Goes On,123822,1966
N/A,What Goes On,123822,N/A
N/A,What Goes On Girl,1196901,N/A
Live At The BBC. Disk 1,"What Is It, George? (Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963)",5373395,1994
N/A,"What Is It, George? (Live at the BBC for ""Pop Go The Beatles"" / 16th July, 1963)",5373395,N/A
The U.S. Albums,What You're Doing,123806,2014
Beatles VI,What You're Doing,123806,1965
Beatles for Sale,What You're Doing,123806,1964
The Beatles (The Original Studio Recordings) Boxset,What You're Doing,123806,2009
N/A,What You're Doing,123806,N/A
The Savage Young Beatles,What'd I Say,1230722,1965
Very Together,What'd I Say,1230722,1969
N/A,What'd I Say,1230722,N/A
N/A,What's the New Mary Jane,210673,N/A
N/A,What's the New Mary Jane (Esher Demo),4078597,N/A
The Beatles (White Album) [Super Deluxe],What's the New Mary Jane (Esher Demo),4078597,2018
The Beatles (White Album) [Super Deluxe],What's the New Mary Jane (Take 1),4078626,2018
N/A,What's the New Mary Jane (Take 1),4078626,N/A
Anthology 3,What's the New Mary Jane (Take 4),5337410,1996
Got to Get You Into My Life,When I Get Home,123541,2020
N/A,When I Get Home,123541,N/A
Extracts from the Album A Hard Day's Night (EP),When I Get Home,123541,1964
The U.S. Albums,When I Get Home,123541,2014
Something New,When I Get Home,123541,1964
The Beatles (The Original Studio Recordings) Boxset,When I Get Home,123541,2009
A Hard Day's Night (UK),When I Get Home,123541,1964
The Beatles (The Original Studio Recordings) Boxset,When I'm Sixty-Four,76569,2009
N/A,When I'm Sixty-Four,76569,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),When I'm Sixty-Four,76569,2017
Yellow Submarine Songtrack,When I'm Sixty-Four,76569,1999
Sgt. Pepper's Lonely Hearts Club Band,When I'm Sixty-Four,76569,1967
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),When I'm Sixty-Four (2017 Remix),5307825,2017
N/A,When I'm Sixty-Four (2017 Remix),5307825,N/A
N/A,When I'm Sixty-Four (Take 2),3112203,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),When I'm Sixty-Four (Take 2),3112203,2017
N/A,When the saints go marchin' in,1986047,N/A
N/A,Where Have You Been All My Life,5832541,N/A
First Live Recordings Volume One,Where Have You Been All My Life,5832541,1979
The Beatles (The White Album),While My Guitar Gently Weeps,75670,1968
The Beatles (The Original Studio Recordings) Boxset,While My Guitar Gently Weeps,75670,2009
Anthology Highlights,While My Guitar Gently Weeps,75670,2011
1967-1970 (The Blue Album),While My Guitar Gently Weeps,75670,1973
N/A,While My Guitar Gently Weeps,75670,N/A
The Beatles (White Album) [Super Deluxe],While My Guitar Gently Weeps (2018 Mix),4078819,2018
N/A,While My Guitar Gently Weeps (2018 Mix),4078819,N/A
N/A,While My Guitar Gently Weeps (Acoustic Version / Take 2),4078620,N/A
The Beatles (White Album) [Super Deluxe],While My Guitar Gently Weeps (Acoustic Version / Take 2),4078620,2018
Anthology 3,While My Guitar Gently Weeps (Anthology 3 Version),3100114,1996
N/A,While My Guitar Gently Weeps (Anthology 3 Version),3100114,N/A
The Beatles (White Album) [Super Deluxe],While My Guitar Gently Weeps (Esher Demo),4078576,2018
N/A,While My Guitar Gently Weeps (Esher Demo),4078576,N/A
The Beatles - Meditation Mix,While My Guitar Gently Weeps (LOVE Version),5169272,2020
N/A,While My Guitar Gently Weeps (LOVE Version),5169272,N/A
Love,While My Guitar Gently Weeps (LOVE Version),5169272,2006
N/A,While My Guitar Gently Weeps (Third Version / Take 27),4078631,N/A
The Beatles (White Album) [Super Deluxe],While My Guitar Gently Weeps (Third Version / Take 27),4078631,2018
The U.S. Albums,Who's a Millionaire? (Spoken Word,5093080,2014
The Savage Young Beatles,Why,1312240,1965
Very Together,Why,1614181,1969
N/A,Why,1312240,N/A
The Beatles (White Album) [Super Deluxe],Why Don't We Do It In the Road? (2018 Mix),4078827,2018
N/A,Why Don't We Do It In the Road? (2018 Mix),4078827,N/A
Anthology 3,Why Don't We Do It In the Road? (Take 4),5337419,1996
The Beatles (White Album) [Super Deluxe],Why Don't We Do It In the Road? (Take 5),4078658,2018
N/A,Why Don't We Do It In the Road? (Take 5),4078658,N/A
The Beatles (The Original Studio Recordings) Boxset,Why Don't We Do It in the Road?,76298,2009
N/A,Why Don't We Do It in the Road?,76298,N/A
The Beatles (The White Album),Why Don't We Do It in the Road?,76298,1968
The Beatles (The White Album),Wild Honey Pie,75665,1968
N/A,Wild Honey Pie,75665,N/A
The Beatles (The Original Studio Recordings) Boxset,Wild Honey Pie,75665,2009
The Beatles (White Album) [Super Deluxe],Wild Honey Pie (2018 Mix),4078817,2018
N/A,Wild Honey Pie (2018 Mix),4078817,N/A
N/A,With a Little Help from My Friends,71029,N/A
1967-1970 (The Blue Album),With a Little Help from My Friends,71029,1973
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),With a Little Help from My Friends,71029,2017
Yellow Submarine Songtrack,With a Little Help from My Friends,71029,1999
Sgt. Pepper's Lonely Hearts Club Band,With a Little Help from My Friends,71029,1967
The Beatles (The Original Studio Recordings) Boxset,With a Little Help from My Friends,71029,2009
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),With a Little Help from My Friends (2017 Remix),5307818,2017
N/A,With a Little Help from My Friends (2017 Remix),5307818,N/A
Got to Get You Into My Life,With a Little Help from My Friends (2017 Remix),5307818,2020
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),With a Little Help from My Friends (Take 1/False Start and Take 2/Instrumental),3109582,2017
The Beatles - Study Songs Vol. 2,With a Little Help from My Friends (Take 1/False Start and Take 2/Instrumental),3109582,2020
N/A,With a Little Help from My Friends (Take 1/False Start and Take 2/Instrumental),3109582,N/A
N/A,Within You Without You,76567,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Within You Without You,76567,2017
The Beatles (The Original Studio Recordings) Boxset,Within You Without You,76567,2009
Sgt. Pepper's Lonely Hearts Club Band,Within You Without You,76567,1967
N/A,Within You Without You (2017 Remix),5307824,N/A
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Within You Without You (2017 Remix),5307824,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Within You Without You (George Coaching the Musicians),5569539,2017
Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Within You Without You (Take 1 - Indian Instruments Only),5307918,2017
N/A,Within You Without You (Take 1/Indian Instruments),3112193,N/A
N/A,Within You Without You/Tomorrow Never Knows,867756,N/A
Love,Within You Without You/Tomorrow Never Knows,867756,2006
N/A,Within You Without You/Tomorrow Never Knows (LOVE Version),5169544,N/A
The Beatles - Study Songs Vol. 1,"Within You, Without You (Instrumental)",5373551,2020
N/A,"Within You, Without You (Instrumental)",5373551,N/A
Anthology 2,"Within You, Without You (Instrumental)",5373551,1996
N/A,Words Of Love (EP),937309,N/A
Beatles for Sale,Words of Love,123802,1964
Beatles VI,Words of Love,123802,1965
The Beatles (The Original Studio Recordings) Boxset,Words of Love,123802,2009
N/A,Words of Love,123802,N/A
The U.S. Albums,Words of Love,123802,2014
"Beatles for Sale, No. 2 (EP)",Words of Love,123802,1965
Love Songs,Words of Love,123802,1977
On Air - Live At The BBC Volume 2,Words of Love (Live),4696130,2013
N/A,Words of Love (Live),4696130,N/A
Very Together,Ya Ya,1297194,1969
The Savage Young Beatles,Ya Ya,935839,1965
N/A,Ya Ya,935839,N/A
1,Yellow Submarine,106575,2000
The Singles Collection,Yellow Submarine,106575,2019
Yellow Submarine Songtrack,Yellow Submarine,106575,1999
The Beatles (The Original Studio Recordings) Boxset,Yellow Submarine,106575,2009
N/A,Yellow Submarine,106575,N/A
"The Beatles for Kids - Morning, Afternoon & Night",Yellow Submarine,106575,2020
20 Greatest Hits,Yellow Submarine,106575,1982
Yellow Submarine,Yellow Submarine,106575,1969
Revolver (US),Yellow Submarine,106575,1966
Reel Music,Yellow Submarine,106575,1982
Revolver (UK),Yellow Submarine,106575,1966
The U.S. Albums,Yellow Submarine,106575,2014
1962-1966 (The Red Album),Yellow Submarine,106575,1973
Real Love (EP),Yellow Submarine (Alternate Take),6251278,1996
N/A,Yellow Submarine - Script,1493388,N/A
Yellow Submarine,Yellow Submarine In Pepperland,210187,1969
N/A,Yer Blues,76303,N/A
The Beatles (The White Album),Yer Blues,76303,1968
The Beatles (The Original Studio Recordings) Boxset,Yer Blues,76303,2009
N/A,Yer Blues (2018 Mix),4078832,N/A
The Beatles (White Album) [Super Deluxe],Yer Blues (2018 Mix),4078832,2018
N/A,Yer Blues (Esher Demo),4078583,N/A
The Beatles (White Album) [Super Deluxe],Yer Blues (Esher Demo),4078583,2018
N/A,Yer Blues (Take 5 with Guide Vocal),4078625,N/A
The Beatles (White Album) [Super Deluxe],Yer Blues (Take 5 with Guide Vocal),4078625,2018
The U.S. Albums,Yes It Is,112193,2014
Love Songs,Yes It Is,112193,1977
Past Masters * Volume One,Yes It Is,112193,1988
Rarities,Yes It Is,112193,1978
Beatles VI,Yes It Is,112193,1965
The Singles Collection,Yes It Is,112193,2019
N/A,Yes It Is,112193,N/A
Anthology 2,Yes It Is - Anthology 2 Version,5337434,1996
N/A,Yes It Is - Anthology 2 Version,5337434,N/A
Yesterday (EP),Yesterday,2236,1966
Yesterday and Today,Yesterday,2236,1966
N/A,Yesterday,2236,N/A
Help! (UK),Yesterday,2236,1965
The Beatles (The Original Studio Recordings) Boxset,Yesterday,2236,2009
The Beatles Ballads,Yesterday,2236,1980
The U.S. Albums,Yesterday,2236,2014
1,Yesterday,2236,2000
Love Songs,Yesterday,2236,1977
Anthology Highlights,Yesterday,2236,2011
1962-1966 (The Red Album),Yesterday,2236,1973
N/A,Yesterday (Live on Blackpool Night Out),5373501,N/A
Anthology 2,Yesterday (Live on Blackpool Night Out),5373501,1996
Anthology 2,Yesterday (Take 1),5337438,1996
N/A,Yesterday (Take 1),5337438,N/A
N/A,Yo've Got to Hide Your Love Away,1493730,N/A
Tomorrow Never Knows,You Can't Do That,112198,2012
N/A,You Can't Do That,112198,N/A
The Beatles' Long Tall Sally,You Can't Do That,112198,1964
The Beatles (The Original Studio Recordings) Boxset,You Can't Do That,112198,2009
The Singles Collection,You Can't Do That,112198,2019
Rock 'n' Roll Music,You Can't Do That,112198,1976
The U.S. Albums,You Can't Do That,112198,2014
Requests (EP),You Can't Do That,112198,1964
A Hard Day's Night (UK),You Can't Do That,112198,1964
Anthology 1,You Can't Do That,112198,1995
The Beatles' Second Album,You Can't Do That,112198,1964
N/A,You Can't Do That [Live at the Hollywood Bowl] [Bonus Track],5376406,N/A
Live at the Hollywood Bowl,You Can't Do That [Live at the Hollywood Bowl] [Bonus Track],5376406,2016
N/A,You Know My Name,1121278,N/A
N/A,You Know My Name (Look Up The Number) *FULL*,5974911,N/A
N/A,You Know My Name (Look Up the Number),210257,N/A
The Singles Collection,You Know My Name (Look Up the Number),210257,2019
Past Masters * Volume Two,You Know My Name (Look Up the Number),210257,1988
Anthology 2,You Know My Name (Look Up the Number),210257,1996
Rarities,You Know My Name (Look Up the Number),210257,1978
N/A,You Know What to Do,210566,N/A
Anthology 1,You Know What to Do,210566,1995
Beatles VI,You Like Me Too Much,123817,1965
Yesterday (EP),You Like Me Too Much,123817,1966
N/A,You Like Me Too Much,123817,N/A
Help! (UK),You Like Me Too Much,123817,1965
The U.S. Albums,You Like Me Too Much,123817,2014
The Beatles (The Original Studio Recordings) Boxset,You Like Me Too Much,123817,2009
Abbey Road,You Never Give Me Your Money,1548,1969
N/A,You Never Give Me Your Money,1548,N/A
Abbey Road (Super Deluxe Edition),You Never Give Me Your Money (2019 Mix),5307743,2019
N/A,You Never Give Me Your Money (2019 Mix),5307743,N/A
N/A,You Never Give Me Your Money (Take 36),4773373,N/A
Abbey Road (Super Deluxe Edition),You Never Give Me Your Money (Take 36),4773373,2019
N/A,"You Really Got a Hold On Me (Live at the BBC for ""Saturday Club"" / 24th August, 1963)",5373402,N/A
Live At The BBC. Disk 1,"You Really Got a Hold On Me (Live at the BBC for ""Saturday Club"" / 24th August, 1963)",5373402,1994
The U.S. Albums,You Really Got a Hold on Me,209457,2014
The Beatles' Long Tall Sally,You Really Got a Hold on Me,209457,1964
The Beatles (The Original Studio Recordings) Boxset,You Really Got a Hold on Me,209457,2009
The Beatles' Second Album,You Really Got a Hold on Me,209457,1964
With the Beatles,You Really Got a Hold on Me,209457,1963
N/A,You Really Got a Hold on Me,209457,N/A
Anthology 1,You Really Got a Hold on Me,209457,1995
The Beatles (The Original Studio Recordings) Boxset,You Won't See Me,71852,2009
Drive My Car (EP),You Won't See Me,71852,1966
Rubber Soul (UK),You Won't See Me,71852,1965
Nowhere Man (EP),You Won't See Me,71852,1966
Rubber Soul (US),You Won't See Me,71852,1965
N/A,You Won't See Me,71852,N/A
The U.S. Albums,You Won't See Me,71852,2014
N/A,You'll Be Mine,210539,N/A
Anthology 1,You'll Be Mine,210539,1995
Help! (UK),You're Going to Lose That Girl,123814,1965
Help! (US),You're Going to Lose That Girl,123814,1965
The U.S. Albums,You're Going to Lose That Girl,123814,2014
The Beatles (The Original Studio Recordings) Boxset,You're Going to Lose That Girl,123814,2009
Love Songs,You're Going to Lose That Girl,123814,1977
N/A,You're Going to Lose That Girl,123814,N/A
N/A,You've Got A Hold On Me,123428,N/A
N/A,"You've Got To Hide Your Love Away - Take 5, Mono",1647049,N/A
Help! (US),You've Got to Hide Your Love Away,112200,1965
The Beatles (The Original Studio Recordings) Boxset,You've Got to Hide Your Love Away,112200,2009
Love Songs,You've Got to Hide Your Love Away,112200,1977
N/A,You've Got to Hide Your Love Away,112200,N/A
Reel Music,You've Got to Hide Your Love Away,112200,1982
The Beatles Ballads,You've Got to Hide Your Love Away,112200,1980
The U.S. Albums,You've Got to Hide Your Love Away,112200,2014
1962-1966 (The Red Album),You've Got to Hide Your Love Away,112200,1973
Help! (UK),You've Got to Hide Your Love Away,112200,1965
N/A,"You've Got to Hide Your Love Away (Takes 1, 2 & 5)",5337436,N/A
Anthology 2,"You've Got to Hide Your Love Away (Takes 1, 2 & 5)",5337436,1996
Live At The BBC. Disk 1,"Young Blood (Live at the BBC for ""Pop Go The Beatles"" / 11th June, 1963)",5373376,1994
N/A,"Young Blood (Live at the BBC for ""Pop Go The Beatles"" / 11th June, 1963)",5373376,N/A
N/A,Young Blood (Live at the BBC),210302,N/A
Live At The BBC. Disk 1,Young Blood (Live at the BBC),210302,1994
"Live! at the Star-Club in Hamburg, Germany; 1962",Your Feet's Too Big (Live in Germany),4817115,1977
N/A,Your Feet's Too Big (Live in Germany),4817115,N/A
First Live Recordings Volume One,Your Feet's Too Big (Live in Germany),4817115,1979
Magical Mystery Tour (US),Your Mother Should Know,123866,1967
Magical Mystery Tour (UK),Your Mother Should Know,123866,1967
The Beatles (The Original Studio Recordings) Boxset,Your Mother Should Know,123866,2009
N/A,Your Mother Should Know,123866,N/A
"The Beatles for Kids - Morning, Afternoon & Night",Your Mother Should Know,123866,2020
Anthology 2,Your Mother Should Know (Take 27),5373557,1996
N/A,case of the blues,5516964,N/A
